subject,condition,dyad,count,total_transitions,rate,dyad_total,spam_included,m_minus_2sd_threshold,auc
202511181005,zero_gravity,ball_MED->position_LONG,9,423,0.02127659574468085,769,True,431.1657434710614,0.7424749163879598
202511181005,zero_gravity,ball_LONG->ball_MED,72,423,0.1702127659574468,769,True,431.1657434710614,0.7424749163879598
202511181005,zero_gravity,ball_LONG->ball_LONG,66,423,0.15602836879432624,769,True,431.1657434710614,0.7424749163879598
202511181005,zero_gravity,ball_LONG->position_MED,12,423,0.028368794326241134,769,True,431.1657434710614,0.7424749163879598
202511181005,zero_gravity,ball_LONG->position_LONG,13,423,0.030732860520094562,769,True,431.1657434710614,0.7424749163879598
202511181005,zero_gravity,position_MED->ball_MED,6,423,0.014184397163120567,769,True,431.1657434710614,0.7424749163879598
202511181005,zero_gravity,position_MED->ball_LONG,7,423,0.016548463356973995,769,True,431.1657434710614,0.7424749163879598
202511181005,zero_gravity,position_MED->position_MED,3,423,0.0070921985815602835,769,True,431.1657434710614,0.7424749163879598
202511181005,zero_gravity,position_MED->position_LONG,11,423,0.026004728132387706,769,True,431.1657434710614,0.7424749163879598
202511181005,zero_gravity,position_LONG->ball_MED,23,423,0.054373522458628844,769,True,431.1657434710614,0.7424749163879598
202511181005,zero_gravity,position_LONG->ball_LONG,6,423,0.014184397163120567,769,True,431.1657434710614,0.7424749163879598
202511181005,zero_gravity,position_LONG->position_MED,4,423,0.009456264775413711,769,True,431.1657434710614,0.7424749163879598
202511181005,zero_gravity,position_LONG->position_LONG,11,423,0.026004728132387706,769,True,431.1657434710614,0.7424749163879598
202511181030,gravity,ball_MED->ball_MED,147,784,0.1875,1251,True,431.1657434710614,0.6496212121212122
202511181030,gravity,ball_MED->ball_LONG,133,784,0.16964285714285715,1251,True,431.1657434710614,0.6496212121212122
202511181030,gravity,ball_MED->position_MED,19,784,0.02423469387755102,1251,True,431.1657434710614,0.6496212121212122
202511181030,gravity,ball_MED->position_LONG,8,784,0.01020408163265306,1251,True,431.1657434710614,0.6496212121212122
202511181030,gravity,ball_LONG->ball_MED,135,784,0.17219387755102042,1251,True,431.1657434710614,0.6496212121212122
202511181030,gravity,ball_LONG->ball_LONG,158,784,0.20153061224489796,1251,True,431.1657434710614,0.6496212121212122
202511181030,gravity,ball_LONG->position_MED,31,784,0.039540816326530615,1251,True,431.1657434710614,0.6496212121212122
202511181030,gravity,ball_LONG->position_LONG,12,784,0.015306122448979591,1251,True,431.1657434710614,0.6496212121212122
202511181030,gravity,position_MED->ball_MED,14,784,0.017857142857142856,1251,True,431.1657434710614,0.6496212121212122
202511181030,gravity,position_MED->ball_LONG,31,784,0.039540816326530615,1251,True,431.1657434710614,0.6496212121212122
202511181030,gravity,position_MED->position_MED,24,784,0.030612244897959183,1251,True,431.1657434710614,0.6496212121212122
202511181030,gravity,position_MED->position_LONG,18,784,0.02295918367346939,1251,True,431.1657434710614,0.6496212121212122
202511181030,gravity,position_LONG->ball_MED,11,784,0.01403061224489796,1251,True,431.1657434710614,0.6496212121212122
202511181030,gravity,position_LONG->ball_LONG,13,784,0.016581632653061226,1251,True,431.1657434710614,0.6496212121212122
202511181030,gravity,position_LONG->position_MED,13,784,0.016581632653061226,1251,True,431.1657434710614,0.6496212121212122
202511181030,gravity,position_LONG->position_LONG,17,784,0.021683673469387755,1251,True,431.1657434710614,0.6496212121212122
202511181030,zero_gravity,ball_MED->ball_MED,103,467,0.22055674518201285,1251,True,431.1657434710614,0.6648550724637681
202511181030,zero_gravity,ball_MED->ball_LONG,80,467,0.17130620985010706,1251,True,431.1657434710614,0.6648550724637681
202511181030,zero_gravity,ball_MED->position_MED,7,467,0.014989293361884369,1251,True,431.1657434710614,0.6648550724637681
202511181030,zero_gravity,ball_MED->position_LONG,9,467,0.019271948608137045,1251,True,431.1657434710614,0.6648550724637681
202511181030,zero_gravity,ball_LONG->ball_MED,85,467,0.18201284796573874,1251,True,431.1657434710614,0.6648550724637681
202511181030,zero_gravity,ball_LONG->ball_LONG,65,467,0.139186295503212,1251,True,431.1657434710614,0.6648550724637681
202511181030,zero_gravity,ball_LONG->position_MED,5,467,0.010706638115631691,1251,True,431.1657434710614,0.6648550724637681
202511181030,zero_gravity,ball_LONG->position_LONG,22,467,0.047109207708779445,1251,True,431.1657434710614,0.6648550724637681
202511181030,zero_gravity,position_MED->ball_MED,7,467,0.014989293361884369,1251,True,431.1657434710614,0.6648550724637681
202511181030,zero_gravity,position_MED->ball_LONG,16,467,0.034261241970021415,1251,True,431.1657434710614,0.6648550724637681
202511181030,zero_gravity,position_MED->position_MED,11,467,0.023554603854389723,1251,True,431.1657434710614,0.6648550724637681
202511181030,zero_gravity,position_MED->position_LONG,5,467,0.010706638115631691,1251,True,431.1657434710614,0.6648550724637681
202511181030,zero_gravity,position_LONG->ball_MED,4,467,0.008565310492505354,1251,True,431.1657434710614,0.6648550724637681
202511181030,zero_gravity,position_LONG->ball_LONG,16,467,0.034261241970021415,1251,True,431.1657434710614,0.6648550724637681
202511181030,zero_gravity,position_LONG->position_MED,16,467,0.034261241970021415,1251,True,431.1657434710614,0.6648550724637681
202511181030,zero_gravity,position_LONG->position_LONG,16,467,0.034261241970021415,1251,True,431.1657434710614,0.6648550724637681
202511181442,gravity,ball_MED->ball_MED,76,447,0.17002237136465326,998,True,431.1657434710614,0.5707070707070707
202511181442,gravity,ball_MED->ball_LONG,84,447,0.18791946308724833,998,True,431.1657434710614,0.5707070707070707
202511181442,gravity,ball_MED->position_MED,12,447,0.026845637583892617,998,True,431.1657434710614,0.5707070707070707
202511181442,gravity,ball_MED->position_LONG,5,447,0.011185682326621925,998,True,431.1657434710614,0.5707070707070707
202511181442,gravity,ball_LONG->ball_MED,82,447,0.18344519015659955,998,True,431.1657434710614,0.5707070707070707
202511181442,gravity,ball_LONG->ball_LONG,81,447,0.18120805369127516,998,True,431.1657434710614,0.5707070707070707
202511181442,gravity,ball_LONG->position_MED,22,447,0.049217002237136466,998,True,431.1657434710614,0.5707070707070707
202511181442,gravity,ball_LONG->position_LONG,10,447,0.02237136465324385,998,True,431.1657434710614,0.5707070707070707
202511181442,gravity,position_MED->ball_MED,11,447,0.024608501118568233,998,True,431.1657434710614,0.5707070707070707
202511181442,gravity,position_MED->ball_LONG,21,447,0.04697986577181208,998,True,431.1657434710614,0.5707070707070707
202511181442,gravity,position_MED->position_MED,10,447,0.02237136465324385,998,True,431.1657434710614,0.5707070707070707
202511181442,gravity,position_MED->position_LONG,8,447,0.017897091722595078,998,True,431.1657434710614,0.5707070707070707
202511181442,gravity,position_LONG->ball_MED,9,447,0.020134228187919462,998,True,431.1657434710614,0.5707070707070707
202511181442,gravity,position_LONG->ball_LONG,8,447,0.017897091722595078,998,True,431.1657434710614,0.5707070707070707
202511181442,gravity,position_LONG->position_MED,6,447,0.013422818791946308,998,True,431.1657434710614,0.5707070707070707
202511181442,gravity,position_LONG->position_LONG,2,447,0.0044742729306487695,998,True,431.1657434710614,0.5707070707070707
202511181442,zero_gravity,ball_MED->ball_MED,89,551,0.16152450090744103,998,True,431.1657434710614,0.5595238095238095
202511181442,zero_gravity,ball_MED->ball_LONG,81,551,0.147005444646098,998,True,431.1657434710614,0.5595238095238095
202511181442,zero_gravity,ball_MED->position_MED,16,551,0.029038112522686024,998,True,431.1657434710614,0.5595238095238095
