subject,condition,region,total_fixation_time,fixation_count,mean_fixation_time,fixation_time_ratio,fixation_time_ratio_logit,total_fixation_time_log1p,fixation_count_log1p,mean_fixation_time_log1p
202511181445,zero_gravity,position,2.233333333335963,10,0.22333333333359628,0.0123536461694512,-4.381373436311366,1.1735135968420407,2.3978952727983707,0.20157937339858417
202511181455,gravity,ball,170.36666666661165,211,0.8074249605052685,0.9738948170731709,3.6191694329401627,5.143805510393028,5.356586274672012,0.5919031585625778
202511181455,gravity,position,4.5666666666651565,12,0.3805555555554297,0.02610518292682907,-3.6191694329401627,1.7167964307543284,2.5649493574615367,0.3224859946463819
202511181455,zero_gravity,ball,158.5333333332672,202,0.7848184818478574,0.8878103416091436,2.068567323275807,5.072252886805749,5.313205979041787,0.5793167192192018
202511181455,zero_gravity,position,20.033333333318126,50,0.4006666666663625,0.11218965839085637,-2.068567323275807,3.0461084808783347,3.9318256327243257,0.33694831375448187
202511181644,gravity,ball,110.35000000009961,340,0.3245588235297047,0.7018231927072174,0.8559948864349329,4.712678393704271,5.831882477283517,0.2810794406197659
202511181644,gravity,position,46.88333333337829,134,0.3498756218908827,0.29817680729278256,-0.8559948864349332,3.8687674967581276,4.90527477843843,0.3000124562732514
202511181644,zero_gravity,ball,161.53333333348485,464,0.34813218390837253,0.9174555092768087,2.408266658027696,5.090883108939939,6.142037405587356,0.29872006696182657
202511181644,zero_gravity,position,14.533333333343194,45,0.3229629629631821,0.08254449072319126,-2.408266658027696,2.742988252464125,3.828641396489095,0.2798738900041349
202511181645,gravity,ball,92.3666666665842,254,0.3636482939629299,0.8549830299291029,1.774230850159428,4.53653439359707,5.541263545158426,0.31016367717171667
202511181645,gravity,position,15.666666666644005,71,0.220657276994986,0.14501697007089712,-1.7742308501594277,2.8134107167586766,4.276666119016055,0.19938946530584115
202511181645,zero_gravity,ball,106.83333333323657,299,0.35730211817135976,0.9246970571263684,2.5079469620320474,4.6805868252719485,5.703782474656201,0.30549899289771026
202511181645,zero_gravity,position,8.699999999992372,46,0.18913043478244287,0.07530294287363155,-2.5079469620320483,2.272125885508551,3.8501476017100584,0.17322231293870105
202511190941,gravity,ball,150.58333333348668,452,0.33314896755196166,0.9244858283024602,2.5049173784257732,5.021135528731134,6.115892125483034,0.2875437885549748
