subject,auc,signature_rate,signature_rate_percent
202606301005,0.4556650246305418,0.0814814814814813,8.14814814814813
202606301410,0.5384615384615384,0.13348416289592752,13.348416289592752
202606301635,0.6979166666666667,0.029982363315696398,2.9982363315696396
202607011009,0.5228070175438597,0.0690978886756236,6.9097888675623595
202607011417,0.5909090909090909,0.0379746835443036,3.7974683544303596
202607011950,0.5886363636363636,0.053977272727272596,5.397727272727259
202607021616,0.5046296296296297,0.074135090609555,7.4135090609555006
202607031029,0.44375,0.0510344827586205,5.10344827586205
202607031621,0.7879256965944272,0.0787878787878786,7.87878787878786
202607061414,0.608359133126935,0.0417633410672853,4.17633410672853
202607061949,0.4710144927536231,0.0414673046251992,4.14673046251992
